,id,follower,1_@EsteeLauder,2_@dermalogica,3_@Neutrogena,4_@cerave,5_@SkinCeuticals,n_brand_follower
2019,66826517,1,0,0,0,0,1,1
2020,29709085,1,0,0,0,0,1,1
2021,21366671,1,0,0,0,0,1,1
2022,75478054,1,0,0,0,0,1,1
2023,17593283,1,0,0,0,0,1,1
2024,14739201,1,0,0,0,0,1,1
2025,2218422884,1,0,0,0,0,1,1
2026,1491432870,1,0,0,0,0,1,1
2027,2359442340,1,0,0,0,0,1,1
2028,76983285,1,0,0,0,0,1,1
2029,865292856,1,0,0,0,0,1,1
2030,2904349024,1,0,0,0,0,1,1
2031,755411730,1,0,0,0,0,1,1
2032,45230722,1,0,0,0,0,1,1
2033,594923847,1,0,0,0,0,1,1
2034,32527480,1,0,0,0,0,1,1
2035,948185857,1,0,0,0,0,1,1
2036,288287947,1,0,0,0,0,1,1
2037,573958684,1,0,0,0,0,1,1
2038,78678884,1,0,0,0,0,1,1
2039,151212611,1,0,0,0,0,1,1
2040,239519744,1,0,0,0,0,1,1
2041,112055311,1,0,0,0,0,1,1
2042,214458004,1,0,0,0,0,1,1
2043,229489663,1,0,0,0,0,1,1
2044,3078249960,1,0,0,0,0,1,1
2045,192993296,1,0,0,0,0,1,1
2046,207600917,1,0,0,0,0,1,1
2047,111205920,1,0,0,0,0,1,1
2048,176075210,1,0,0,0,0,1,1
2049,121523977,1,0,0,0,0,1,1
2050,1072072568,1,0,0,0,0,1,1
2051,18296893,1,0,0,0,0,1,1
2052,123133590,1,0,0,0,0,1,1
2053,125339458,1,0,0,0,0,1,1
2054,3303293865,1,0,0,0,0,1,1
2055,408686543,1,0,0,0,0,1,1
2056,1681358466,1,0,0,0,0,1,1
2057,119459137,1,0,0,0,0,1,1
2058,284602545,1,0,0,0,0,1,1
2059,105018139,1,0,0,0,0,1,1
2060,33629199,1,0,0,0,0,1,1
2061,37004574,1,0,0,0,0,1,1
2062,39341159,1,0,0,0,0,1,1
2063,2961571262,1,0,0,0,0,1,1
2064,160642572,1,0,0,0,0,1,1
2065,484890937,1,0,0,0,0,1,1
2066,281065664,1,0,0,0,0,1,1
2067,272200360,1,0,0,0,0,1,1
2068,247143438,1,0,0,0,0,1,1
2069,379785778,1,0,0,0,0,1,1
2070,382748551,1,0,0,0,0,1,1
2071,399178726,1,0,0,0,0,1,1
2072,66790664,1,0,0,0,0,1,1
2073,375845140,1,0,0,0,0,1,1
2074,17964209,1,0,0,0,0,1,1
2075,71460813,1,0,0,0,0,1,1
2076,20404303,1,0,0,0,0,1,1
2077,398588337,1,0,0,0,0,1,1
2078,44275508,1,0,0,0,0,1,1
2079,73287091,1,0,0,0,0,1,1
2080,2822218232,1,0,0,0,0,1,1
2081,378612339,1,0,0,0,0,1,1
2082,726906661,1,0,0,0,0,1,1
2083,128584148,1,0,0,0,0,1,1
2084,2881547392,1,0,0,0,0,1,1
2085,249728673,1,0,0,0,0,1,1
2086,299722738,1,0,0,0,0,1,1
2087,2198458504,1,0,0,0,0,1,1
2088,954356449,1,0,0,0,0,1,1
2089,239339937,1,0,0,0,0,1,1
2090,631244058,1,0,0,0,0,1,1
2091,181968725,1,0,0,0,0,1,1
2092,73475388,1,0,0,0,0,1,1
2093,94214163,1,0,0,0,0,1,1
2094,74520703,1,0,0,0,0,1,1
2095,22232334,1,0,0,0,0,1,1
2096,25566933,1,0,0,0,0,1,1
2097,2731641615,1,0,0,0,0,1,1
2098,30700058,1,0,0,0,0,1,1
2099,33929775,1,0,0,0,0,1,1
2100,37320030,1,0,0,0,0,1,1
2101,394027934,1,0,0,0,0,1,1
2102,2730014341,1,0,0,0,0,1,1
2103,302133792,1,0,0,0,0,1,1
2104,46237716,1,0,0,0,0,1,1
2105,137504240,1,0,0,0,0,1,1
2106,22520148,1,0,0,0,0,1,1
2107,2247560730,1,0,0,0,0,1,1
2108,785240803,1,0,0,0,0,1,1
2109,29264966,1,0,0,0,0,1,1
2110,2389080458,1,0,0,0,0,1,1
2111,980537665,1,0,0,0,0,1,1
2112,38183646,1,0,0,0,0,1,1
2113,212701541,1,0,0,0,0,1,1
2114,291347591,1,0,0,0,0,1,1
2115,262387979,1,0,0,0,0,1,1
2116,1479815893,1,0,0,0,0,1,1
2117,1121813450,1,0,0,0,0,1,1
2118,425403793,1,0,0,0,0,1,1
2119,24828532,1,0,0,0,0,1,1
2120,93722616,1,0,0,0,0,1,1
2121,135188957,1,0,0,0,0,1,1
2122,278741336,1,0,0,0,0,1,1
2123,995330274,1,0,0,0,0,1,1
2124,61323672,1,0,0,0,0,1,1
2125,55363735,1,0,0,0,0,1,1
2126,27869843,1,0,0,0,0,1,1
2127,46628550,1,0,0,0,0,1,1
2128,514646075,1,0,0,0,0,1,1
2129,3615801861,1,0,0,0,0,1,1
2130,398922835,1,0,0,0,0,1,1
2131,150595048,1,0,0,0,0,1,1
2132,141223577,1,0,0,0,0,1,1
2133,748192471,1,0,0,0,0,1,1
2134,2527863620,1,0,0,0,0,1,1
2135,277091798,1,0,0,0,0,1,1
2136,68426618,1,0,0,0,0,1,1
2137,330484673,1,0,0,0,0,1,1
2138,184924366,1,0,0,0,0,1,1
2139,3053701184,1,0,0,0,0,1,1
2140,143932937,1,0,0,0,0,1,1
2141,17995885,1,0,0,0,0,1,1
2142,415698157,1,0,0,0,0,1,1
2143,545708251,1,0,0,0,0,1,1
2144,133768023,1,0,0,0,0,1,1
2145,337565108,1,0,0,0,0,1,1
2146,574106919,1,0,0,0,0,1,1
2147,366802638,1,0,0,0,0,1,1
2148,124523575,1,0,0,0,0,1,1
2149,38884515,1,0,0,0,0,1,1
2150,15816146,1,0,0,0,0,1,1
2151,23253765,1,0,0,0,0,1,1
2152,339233540,1,0,0,0,0,1,1
2153,469011168,1,0,0,0,0,1,1
2154,64700749,1,0,0,0,0,1,1
2155,58720423,1,0,0,0,0,1,1
2156,138180256,1,0,0,0,0,1,1
2157,22577537,1,0,0,0,0,1,1
2158,20792215,1,0,0,0,0,1,1
2159,55012866,1,0,0,0,0,1,1
2160,3739895539,1,0,0,0,0,1,1
2161,60741190,1,0,0,0,0,1,1
2162,569372824,1,0,0,0,0,1,1
2163,39173025,1,0,0,0,0,1,1
2164,14432306,1,0,0,0,0,1,1
2165,349237218,1,0,0,0,0,1,1
2166,348037067,1,0,0,0,0,1,1
2167,428333,1,0,0,0,0,1,1
2168,14701529,1,0,0,0,0,1,1
2169,24052927,1,1,0,0,0,0,1
2170,244231738,1,1,0,0,0,0,1
2171,41223851,1,1,0,0,0,0,1
2172,12290962,1,1,0,0,0,0,1
2173,527590695,1,1,0,0,0,0,1
2174,23599214,1,1,0,0,0,0,1
2175,353915160,1,1,0,0,0,0,1
2176,16367816,1,1,0,0,0,0,1
2177,17376553,1,1,0,0,0,0,1
2178,138468913,1,1,0,0,0,0,1
2179,18690342,1,1,0,0,0,0,1
2180,302247062,1,1,0,0,0,0,1
2181,23993734,1,1,0,0,0,0,1
2182,26745004,1,1,0,0,0,0,1
2183,41469938,1,1,0,0,0,0,1
2184,41600293,1,1,0,0,0,0,1
2185,167392042,1,1,0,0,0,0,1
2186,266187076,1,1,0,0,0,0,1
2187,119430759,1,1,0,0,0,0,1
2188,21668101,1,1,0,0,0,0,1
2189,23905157,1,1,0,0,0,0,1
2190,43952326,1,1,0,0,0,0,1
2191,79989712,1,1,0,0,0,0,1
2192,72950235,1,1,0,0,0,0,1
2193,17005782,1,1,0,0,0,0,1
2194,249234624,1,1,0,0,0,0,1
2195,9813152,1,1,0,0,0,0,1
2196,24599923,1,1,0,0,0,0,1
2197,54786833,1,1,0,0,0,0,1
2198,31277095,1,1,0,0,0,0,1
2199,18334825,1,1,0,0,0,0,1
2200,592100220,1,1,0,0,0,0,1
2201,98942778,1,1,0,0,0,0,1
2202,19769019,1,1,0,0,0,0,1
2203,236913058,1,1,0,0,0,0,1
2204,106837463,1,1,0,0,0,0,1
2205,24926416,1,1,0,0,0,0,1
2206,40352612,1,1,0,0,0,0,1
2207,14272671,1,1,0,0,0,0,1
2208,68559218,1,1,0,0,0,0,1
2209,277196398,1,1,0,0,0,0,1
2210,124292208,1,1,0,0,0,0,1
2211,19028615,1,1,0,0,0,0,1
2212,21208444,1,1,0,0,0,0,1
2213,28105186,1,1,0,0,0,0,1
2214,21222898,1,1,0,0,0,0,1
2215,90442559,1,1,0,0,0,0,1
2216,18392906,1,1,0,0,0,0,1
2217,60727036,1,1,0,0,0,0,1
2218,153656769,1,1,0,0,0,0,1
2219,15342400,1,1,0,0,0,0,1
2220,14493713,1,1,0,0,0,0,1
2221,86748498,1,1,0,0,0,0,1
2222,411476941,1,1,0,0,0,0,1
2223,118780654,1,1,0,0,0,0,1
2224,287694284,1,1,0,0,0,0,1
2225,17654388,1,1,0,0,0,0,1
2226,415630243,1,1,0,0,0,0,1
2227,25283065,1,1,0,0,0,0,1
2228,123550193,1,1,0,0,0,0,1
2229,115626888,1,1,0,0,0,0,1
2230,42929558,1,1,0,0,0,0,1
2231,148325018,1,1,0,0,0,0,1
2232,78987841,1,1,0,0,0,0,1
2233,256841370,1,1,0,0,0,0,1
2234,25319725,1,1,0,0,0,0,1
2235,26250338,1,1,0,0,0,0,1
2236,24918907,1,1,0,0,0,0,1
2237,39601084,1,1,0,0,0,0,1
2238,35973377,1,1,0,0,0,0,1
2239,20070905,1,1,0,0,0,0,1
2240,16012783,1,1,0,0,0,0,1
2241,17469289,1,1,0,0,0,0,1
2242,22211793,1,1,0,0,0,0,1
2243,14677919,1,1,0,0,0,0,1
2244,34995896,1,1,0,0,0,0,1
2245,15090453,1,1,0,0,0,0,1
2246,38527593,1,1,0,0,0,0,1
2247,43122620,1,1,0,0,0,0,1
2248,1112472517,1,1,0,0,0,0,1
2249,71430241,1,1,0,0,0,0,1
2250,15225275,1,1,0,0,0,0,1
2251,32004642,1,1,0,0,0,0,1
2252,23241541,1,1,0,0,0,0,1
2253,318506240,1,1,0,0,0,0,1
2254,1336209698,1,1,0,0,0,0,1
2255,157140968,1,1,0,0,0,0,1
2256,409486555,1,1,0,0,0,0,1
2257,52692491,1,1,0,0,0,0,1
2258,216439315,1,1,0,0,0,0,1
2259,545106345,1,1,0,0,0,0,1
2260,36065771,1,1,0,0,0,0,1
2261,63001569,1,1,0,0,0,0,1
2262,398076026,1,1,0,0,0,0,1
2263,201831678,1,1,0,0,0,0,1
2264,2900745378,1,1,0,0,0,0,1
2265,520750470,1,1,0,0,0,0,1
2266,2909649007,1,1,0,0,0,0,1
2267,547916959,1,1,0,0,0,0,1
2268,378067214,1,1,0,0,0,0,1
2269,722976952861241344,1,1,0,0,0,0,1
2270,46116730,1,1,0,0,0,0,1
2271,952324333,1,1,0,0,0,0,1
2272,1331619193,1,1,0,0,0,0,1
2273,204571785,1,1,0,0,0,0,1
2274,14754932,1,1,0,0,0,0,1
2275,312457122,1,1,0,0,0,0,1
2276,34817243,1,1,0,0,0,0,1
2277,236181948,1,1,0,0,0,0,1
2278,190298648,1,1,0,0,0,0,1
2279,292832259,1,1,0,0,0,0,1
2280,2608548373,1,1,0,0,0,0,1
2281,17057271,1,1,0,0,0,0,1
2282,185314895,1,1,0,0,0,0,1
2283,28566616,1,1,0,0,0,0,1
2284,16211434,1,1,0,0,0,0,1
2285,32496437,1,1,0,0,0,0,1
2286,25023809,1,1,0,0,0,0,1
2287,975985027,1,1,0,0,0,0,1
2288,1548750349,1,1,0,0,0,0,1
2289,1465263656,1,1,0,0,0,0,1
2290,364459360,1,1,0,0,0,0,1
2291,302053278,1,1,0,0,0,0,1
2292,13538432,1,1,0,0,0,0,1
2293,599611634,1,1,0,0,0,0,1
2294,17088407,1,1,0,0,0,0,1
2295,278112083,1,1,0,0,0,0,1
2296,15651844,1,1,0,0,0,0,1
2297,153474021,1,1,0,0,0,0,1
2298,43365508,1,1,0,0,0,0,1
2299,729212238,1,1,0,0,0,0,1
2300,223968031,1,1,0,0,0,0,1
2301,23665878,1,1,0,0,0,0,1
2302,29247964,1,1,0,0,0,0,1
2303,260370271,1,1,0,0,0,0,1
2304,19943858,1,1,0,0,0,0,1
2305,15466121,1,1,0,0,0,0,1
2306,1480225237,1,1,0,0,0,0,1
2307,15962108,1,1,0,0,0,0,1
2308,185738132,1,1,0,0,0,0,1
2309,2274171164,1,1,0,0,0,0,1
2310,173988421,1,1,0,0,0,0,1
2311,409203711,1,1,0,0,0,0,1
2312,280461866,1,1,0,0,0,0,1
2313,961152002,1,1,0,0,0,0,1
2314,17885058,1,1,0,0,0,0,1
2315,486699336,1,1,0,0,0,0,1
2316,22948575,1,1,0,0,0,0,1
2317,39778644,1,1,0,0,0,0,1
2318,204856343,1,1,0,0,0,0,1
2319,325539130,1,1,0,0,0,0,1
2320,63276081,1,1,0,0,0,0,1
2321,14627153,1,1,0,0,0,0,1
2322,24791311,1,1,0,0,0,0,1
2323,80915261,1,0,0,0,0,1,1
2324,18309277,1,1,0,0,0,0,1
2325,18649762,1,1,0,0,0,0,1
2326,95386370,1,1,0,0,0,0,1
2327,19666160,1,1,0,0,0,0,1
2328,64498671,1,1,0,0,0,0,1
2329,20012674,1,1,0,0,0,0,1
2330,22560533,1,1,0,0,0,0,1
2331,58462957,1,1,0,0,0,0,1
2332,15892635,1,1,0,0,0,0,1
2333,23650110,1,0,1,0,0,0,1
2334,72760948,1,1,0,0,0,0,1
2335,137904193,1,1,0,0,0,0,1
2336,13557972,1,1,0,0,0,0,1
2337,916052708930588672,1,0,1,0,0,0,1
2338,903331184385466368,1,0,1,0,0,0,1
2339,1070362049056788486,1,0,1,0,0,0,1
2340,1133890336516911104,1,0,1,0,0,0,1
2341,83905839,1,1,0,0,0,0,1
2342,20413022,1,1,0,0,0,0,1
2343,17097233,1,1,0,0,0,0,1
2344,16302325,1,1,0,0,0,0,1
2345,8852492,1,1,0,0,0,0,1
2346,167537258,1,1,0,0,0,0,1
2347,108136239,1,1,0,0,0,0,1
2348,15911133,1,1,0,0,0,0,1
2349,15362786,1,1,0,0,0,0,1
2350,32604347,1,1,0,0,0,0,1
2351,110447195,1,1,0,0,0,0,1
2352,13735532,1,1,0,0,0,0,1
2353,55982762,1,1,0,0,0,0,1
2354,14399375,1,1,0,0,0,0,1
2355,5543642,1,1,0,0,0,0,1
2356,20267485,1,1,0,0,0,0,1
2357,41911962,1,1,0,0,0,0,1
2358,314865755,1,1,0,0,0,0,1
2359,39293968,1,1,0,0,0,0,1
2360,472521867,1,0,1,0,0,0,1
2361,770209039,1,0,1,0,0,0,1
2362,106445504,1,1,0,0,0,0,1
2363,24221467,1,0,1,0,0,0,1
2364,1372529382,1,0,1,0,0,0,1
2365,942929922,1,0,1,0,0,0,1
2366,2861995431,1,0,1,0,0,0,1
2367,604246392,1,0,1,0,0,0,1
2368,1567020738,1,0,1,0,0,0,1
2369,506889612,1,0,1,0,0,0,1
2370,2971295925,1,0,1,0,0,0,1
2371,2972825581,1,0,1,0,0,0,1
2372,2853534163,1,0,1,0,0,0,1
2373,25568742,1,0,1,0,0,0,1
2374,565750970,1,0,1,0,0,0,1
2375,4152179344,1,0,1,0,0,0,1
2376,292942699,1,0,1,0,0,0,1
2377,3191978229,1,0,1,0,0,0,1
2378,476505282,1,0,1,0,0,0,1
2379,2975468461,1,0,1,0,0,0,1
2380,2848995337,1,0,1,0,0,0,1
2381,481451207,1,0,1,0,0,0,1
2382,2243816255,1,0,1,0,0,0,1
2383,3325619312,1,0,1,0,0,0,1
2384,748731676407189505,1,0,1,0,0,0,1
2385,834609484781723648,1,0,1,0,0,0,1
2386,757975895835545600,1,0,1,0,0,0,1
2387,2291743184,1,0,1,0,0,0,1
2388,120357307,1,0,1,0,0,0,1
2389,206466802,1,0,1,0,0,0,1
2390,200957513,1,0,1,0,0,0,1
2391,1167262364,1,0,1,0,0,0,1
2392,3011285971,1,0,1,0,0,0,1
2393,709402166126112769,1,0,1,0,0,0,1
2394,26046571,1,0,1,0,0,0,1
2395,4114827676,1,0,1,0,0,0,1
2396,2745456873,1,0,1,0,0,0,1
2397,1920875018,1,0,1,0,0,0,1
2398,3292180920,1,0,1,0,0,0,1
2399,34985514,1,1,0,0,0,0,1
2400,20496458,1,1,0,0,0,0,1
2401,40966059,1,1,0,0,0,0,1
2402,144851483,1,1,0,0,0,0,1
2403,20007182,1,1,0,0,0,0,1
2404,118749374,1,1,0,0,0,0,1
2405,53358305,1,1,0,0,0,0,1
2406,17730260,1,1,0,0,0,0,1
2407,36524855,1,1,0,0,0,0,1
2408,5391882,1,1,0,0,0,0,1
2409,148484883,1,1,0,0,0,0,1
2410,383908116,1,1,0,0,0,0,1
2411,14052411,1,1,0,0,0,0,1
2412,75723871,1,1,0,0,0,0,1
2413,84424560,1,1,0,0,0,0,1
2414,65104337,1,1,0,0,0,0,1
2415,369487432,1,1,0,0,0,0,1
2416,44436908,1,1,0,0,0,0,1
2417,156301886,1,1,0,0,0,0,1
2418,20844048,1,1,0,0,0,0,1
2419,14400143,1,1,0,0,0,0,1
2420,248900221,1,1,0,0,0,0,1
2421,248902044,1,1,0,0,0,0,1
2422,35582189,1,1,0,0,0,0,1
2423,48000481,1,1,0,0,0,0,1
2424,16929349,1,1,0,0,0,0,1
2425,51945792,1,1,0,0,0,0,1
2426,27511085,1,1,0,0,0,0,1
2427,16890261,1,1,0,0,0,0,1
2428,25402789,1,1,0,0,0,0,1
2429,5505302,1,1,0,0,0,0,1
2430,23833642,1,1,0,0,0,0,1
2431,64822927,1,1,0,0,0,0,1
2432,54819492,1,1,0,0,0,0,1
2433,31002374,1,1,0,0,0,0,1
2434,18512478,1,1,0,0,0,0,1
2435,17901399,1,1,0,0,0,0,1
2436,14384331,1,1,0,0,0,0,1
2437,20407539,1,1,0,0,0,0,1
2438,20025220,1,1,0,0,0,0,1
2439,24895193,1,1,0,0,0,0,1
2440,16186288,1,1,0,0,0,0,1
2441,31119337,1,1,0,0,0,0,1
2442,16945578,1,1,0,0,0,0,1
2443,16935734,1,1,0,0,0,0,1
2444,200358354,1,1,0,0,0,0,1
2445,106561591,1,1,0,0,0,0,1
2446,35459922,1,1,0,0,0,0,1
2447,204491797,1,1,0,0,0,0,1
2448,19292133,1,1,0,0,0,0,1
2449,39084522,1,1,0,0,0,0,1
2450,25402852,1,1,0,0,0,0,1
2451,20798244,1,1,0,0,0,0,1
2452,11569642,1,1,0,0,0,0,1
2453,24827776,1,1,0,0,0,0,1
2454,28726228,1,1,0,0,0,0,1
2455,29973284,1,1,0,0,0,0,1
2456,15170878,1,1,0,0,0,0,1
2457,41338503,1,1,0,0,0,0,1
2458,25313805,1,1,0,0,0,0,1
2459,64551012,1,1,0,0,0,0,1
2460,14828558,1,1,0,0,0,0,1
2461,43121121,1,1,0,0,0,0,1
2462,94704101,1,1,0,0,0,0,1
2463,46470446,1,1,0,0,0,0,1
2464,16266542,1,1,0,0,0,0,1
2465,39660271,1,1,0,0,0,0,1
2466,50687788,1,1,0,0,0,0,1
2467,80069507,1,1,0,0,0,0,1
2468,643443,1,1,0,0,0,0,1
2469,66797683,1,1,0,0,0,0,1
2470,39699269,1,1,0,0,0,0,1
2471,59598458,1,1,0,0,0,0,1
2472,19000409,1,1,0,0,0,0,1
2473,57249277,1,1,0,0,0,0,1
2474,19148708,1,1,0,0,0,0,1
2475,247015012,1,1,0,0,0,0,1
2476,377801255,1,1,0,0,0,0,1
2477,100855041,1,1,0,0,0,0,1
2478,50014754,1,1,0,0,0,0,1
2479,88221949,1,0,0,0,0,1,1
2480,14109613,1,0,0,0,0,1,1
2481,21909173,1,0,0,0,0,1,1
2482,121901712,1,0,0,0,0,1,1
2483,71575307,1,0,0,0,0,1,1
2484,15766731,1,0,0,0,0,1,1
2485,24403030,1,0,0,0,0,1,1
2486,75122016,1,0,0,0,0,1,1
2487,46488327,1,0,0,0,0,1,1
2488,9376292,1,0,0,0,0,1,1
2489,59247894,1,0,0,0,0,1,1
2490,54365543,1,0,0,0,0,1,1
2491,45893381,1,0,0,0,0,1,1
2492,124280841,1,0,0,0,0,1,1
2493,38531995,1,0,0,0,0,1,1
2494,42495288,1,0,0,0,0,1,1
2495,74837960,1,0,0,0,0,1,1
2496,20962569,1,0,0,0,0,1,1
2497,31827169,1,0,0,0,0,1,1
2498,10156532,1,0,0,0,0,1,1
2499,8417802,1,0,0,0,0,1,1
2500,74169715,1,0,0,0,0,1,1
2501,19111507,1,0,0,0,0,1,1
2502,14294650,1,0,0,0,0,1,1
2503,9166462,1,0,0,0,0,1,1
2504,14058059,1,0,0,0,0,1,1
2505,21446248,1,0,0,0,0,1,1
2506,14780086,1,0,0,0,0,1,1
2507,14572033,1,0,0,0,0,1,1
2508,2390651,1,0,0,0,0,1,1
2509,27953,1,0,0,0,0,1,1
2510,15254388,1,0,0,0,0,1,1
2511,15811608,1,0,0,0,0,1,1
2512,16006568,1,0,0,0,0,1,1
2513,15601054,1,0,0,0,0,1,1
2514,16581734,1,0,0,0,0,1,1
2515,31941957,1,0,0,0,0,1,1
2516,33288724,1,0,0,0,0,1,1
2517,748718857599250432,1,1,0,0,0,0,1
2518,261955524,1,0,0,0,1,0,1
2519,20384034,1,0,0,0,1,0,1
2520,1093893686,1,0,0,0,1,0,1
2521,204219104,1,0,0,0,1,0,1
2522,372971561,1,0,0,0,1,0,1
2523,891375588266582016,1,0,0,0,1,0,1
2524,54943952,1,0,0,0,1,0,1
2525,3295124513,1,0,0,0,1,0,1
2526,796265213154594816,1,0,0,0,1,0,1
2527,25365536,1,0,0,0,0,1,1
2528,2778484073,1,0,0,0,1,0,1
2529,1244767350047617025,1,0,0,0,1,0,1
2530,3389248114,1,0,0,0,1,0,1
2531,4253315303,1,0,0,0,1,0,1
2532,18567647,1,0,0,0,1,0,1
2533,805778873996771328,1,0,0,0,1,0,1
2534,17525171,1,0,0,0,1,0,1
2535,847489130393092097,1,0,0,0,1,0,1
2536,3084852286,1,0,0,0,1,0,1
2537,1514657163909603336,1,0,0,0,1,0,1
2538,1438259690849415170,1,0,0,0,1,0,1
2539,32959253,1,0,0,0,0,1,1
2540,76256268,1,0,0,0,0,1,1
2541,36700176,1,0,0,0,0,1,1
2542,92894279,1,0,0,0,0,1,1
2543,18099373,1,0,0,0,0,1,1
2544,21414413,1,0,0,0,0,1,1
2545,35874969,1,0,0,0,0,1,1
2546,21681809,1,0,0,0,0,1,1
2547,19329393,1,0,0,0,0,1,1
2548,69072949,1,0,0,0,0,1,1
2549,78722011,1,0,0,0,0,1,1
2550,61105377,1,0,0,0,0,1,1
2551,13865472,1,0,0,0,0,1,1
2552,54622308,1,0,0,0,0,1,1
2553,1022276005292138496,1,0,0,0,1,0,1
2554,6841332,1,0,0,0,0,1,1
2555,12020372,1,0,0,0,0,1,1
2556,14230524,1,0,0,0,0,1,1
2557,340973398,1,0,0,0,0,1,1
2558,805211431,1,0,0,0,0,1,1
2559,568514332,1,0,0,0,0,1,1
2560,113803798,1,0,0,0,0,1,1
2561,234847894,1,0,0,0,0,1,1
2562,260866130,1,0,0,0,0,1,1
2563,203154312,1,0,0,0,0,1,1
2564,442929168,1,0,0,0,0,1,1
2565,147054381,1,0,0,0,0,1,1
2566,29546945,1,0,0,0,0,1,1
2567,107566352,1,0,0,0,0,1,1
2568,300622078,1,0,0,0,0,1,1
2569,47214545,1,0,0,0,0,1,1
2570,209919584,1,0,0,0,0,1,1
2571,24805296,1,0,0,0,0,1,1
2572,319190637,1,0,0,0,0,1,1
2573,57528569,1,0,0,0,0,1,1
2574,599477175,1,0,0,0,0,1,1
2575,89496772,1,0,0,0,0,1,1
2576,847095078,1,0,0,0,0,1,1
2577,1140850298,1,0,0,0,0,1,1
2578,8936082,1,0,0,0,0,1,1
2579,145861383,1,0,0,0,0,1,1
2580,21460395,1,0,0,0,0,1,1
2581,73402597,1,0,0,0,0,1,1
2582,13306282,1,0,0,0,0,1,1
2583,99993032,1,0,0,0,0,1,1
2584,863806075,1,0,0,0,0,1,1
2585,127927254,1,0,0,0,0,1,1
2586,217351049,1,0,0,0,0,1,1
2587,146124140,1,0,0,0,0,1,1
2588,365618653,1,0,0,0,0,1,1
2589,196254239,1,0,0,0,0,1,1
2590,630798161,1,0,0,0,0,1,1
2591,633256476,1,0,0,0,0,1,1
2592,405358348,1,0,0,0,0,1,1
2593,17398655,1,0,0,0,0,1,1
2594,16751398,1,0,0,0,0,1,1
2595,59847145,1,0,0,0,0,1,1
2596,54541648,1,0,0,0,0,1,1
2597,24692613,1,0,0,0,0,1,1
2598,36568789,1,0,0,0,0,1,1
2599,14571534,1,0,0,0,0,1,1
2600,219011082,1,0,0,0,0,1,1
2601,14378281,1,0,0,0,0,1,1
2602,35974894,1,0,0,0,0,1,1
2603,193684643,1,0,0,0,0,1,1
2604,26810542,1,0,0,0,0,1,1
2605,17002395,1,0,0,0,0,1,1
2606,9548232,1,0,0,0,0,1,1
2607,2425151,1,0,0,0,0,1,1
2608,2675311,1,0,0,0,0,1,1
2609,39296847,1,0,0,0,0,1,1
2610,5798602,1,0,0,0,0,1,1
2611,14940826,1,0,0,0,0,1,1
2612,15575403,1,0,0,0,0,1,1
2613,32213049,1,0,0,0,0,1,1
2614,33619885,1,0,0,0,0,1,1
2615,18738020,1,0,0,0,0,1,1
2616,55377688,1,0,0,0,0,1,1
2617,16407433,1,0,0,0,0,1,1
2618,373021332,1,0,0,0,0,1,1
2619,55379849,1,0,0,0,0,1,1
2620,18026275,1,0,0,0,0,1,1
2621,178611523,1,0,0,0,0,1,1
2622,249812250,1,0,0,0,0,1,1
2623,40685076,1,0,0,0,0,1,1
2624,277279615,1,0,0,0,0,1,1
2625,140665012,1,0,0,0,0,1,1
2626,120195844,1,0,0,0,0,1,1
2627,83409998,1,0,0,0,0,1,1
2628,14810463,1,0,0,0,0,1,1
2629,14875155,1,0,0,0,0,1,1
2630,27792169,1,0,0,0,0,1,1
2631,408952413,1,0,0,0,1,0,1
2632,19380829,1,0,0,0,1,0,1
2633,779080620504821760,1,0,0,0,1,0,1
2634,2153380262,1,0,0,0,1,0,1
2635,1297947187612180480,1,0,0,0,1,0,1
2636,251677047,1,0,0,0,1,0,1
2637,1238105914130956295,1,0,0,0,1,0,1
2638,915643808649404416,1,0,0,0,1,0,1
2639,107265181,1,0,0,0,1,0,1
2640,25982688,1,0,0,0,1,0,1
2641,1146625940799270914,1,0,0,0,1,0,1
2642,347458337,1,0,0,0,1,0,1
2643,17837184,1,0,0,0,1,0,1
2644,767797189896581120,1,0,0,0,1,0,1
2645,4883564636,1,0,0,0,1,0,1
2646,3237356290,1,0,0,0,1,0,1
2647,58598187,1,0,0,0,1,0,1
2648,1730984839,1,0,0,0,1,0,1
2649,1003924068926705664,1,0,0,0,1,0,1
2650,27010573,1,0,0,0,1,0,1
2651,471475059,1,0,0,0,1,0,1
2652,1292994624840179713,1,0,0,0,1,0,1
2653,53711177,1,0,0,0,1,0,1
2654,2530740480,1,0,0,0,1,0,1
2655,402733032,1,0,0,0,1,0,1
2656,256883252,1,0,0,0,1,0,1
2657,256135582,1,0,0,0,1,0,1
2658,108088143,1,0,0,0,1,0,1
2659,1394060646405312520,1,0,0,0,1,0,1
2660,83667313,1,0,0,0,1,0,1
2661,29240308,1,0,0,0,1,0,1
2662,17479266,1,0,0,0,1,0,1
2663,1004058161546964992,1,0,0,0,1,0,1
2664,228380072,1,0,0,0,1,0,1
2665,603430695,1,0,0,0,1,0,1
2666,1016008321,1,0,0,0,1,0,1
2667,34648965,1,0,0,0,1,0,1
2668,606272398,1,0,0,0,1,0,1
2669,2909329801,1,0,0,0,1,0,1
2670,257910984,1,0,0,0,1,0,1
2671,3179009754,1,0,0,0,1,0,1
2672,2300629838,1,0,0,0,1,0,1
2673,168374159,1,1,0,0,0,0,1
2674,322702909,1,1,0,0,0,0,1
